"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.14</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.15</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.16</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.16</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.16</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.16</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.16</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.16</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.16</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.16</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.16</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.16</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.16</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.16</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.20</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.21</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.21</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.21</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.21</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.21</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.21</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.21</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.21</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.21</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.22</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.22</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.22</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.22</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.22</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.22</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.22</p>"
"<p class=""setu"">1</p>","<p class=""date"">09.22</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.03</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">1</p>","<p class=""date"">10.07</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.27</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.28</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.29</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.29</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.29</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.29</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.29</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.29</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.29</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.29</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.29</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.29</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.29</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.29</p>"
"<p class=""setu"">2</p>","<p class=""date"">09.30</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.01</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.11</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.11</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.12</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.12</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.12</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.14</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.14</p>"
"<p class=""setu"">2</p>","<p class=""date"">10.14</p>"
"<p class=""setu"">2</p>","<p class=""date"">11.24</p>"
"<p class=""setu"">2</p>","<p class=""date"">11.25</p>"
"<p class=""setu"">2</p>","<p class=""date"">02.12</p>"
"<p class=""setu"">2</p>","<p class=""date"">02.12</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.04</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.04</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.04</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.05</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.06</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">3</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.11</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.11</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.11</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.11</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.12</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.12</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.12</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.12</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.12</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.12</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.12</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.12</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.13</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.14</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.15</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">4</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">4</p>","<p class=""date"">01.02</p>"
"<p class=""setu"">4</p>","<p class=""date"">01.10</p>"
"<p class=""setu"">4</p>","<p class=""date"">01.11</p>"
"<p class=""setu"">4</p>","<p class=""date"">01.13</p>"
"<p class=""setu"">4</p>","<p class=""date"">01.14</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.16</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.21</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.22</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.23</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.23</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.23</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.23</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.23</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.23</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.23</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.23</p>"
"<p class=""setu"">5</p>","<p class=""date"">10.23</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.19</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.20</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.21</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.22</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.25</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.25</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">6</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.25</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.26</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">7</p>","<p class=""date"">10.27</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.01</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.01</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.01</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.04</p>"
"<p class=""setu"">7</p>","<p class=""date"">11.05</p>"
"<p class=""setu"">8</p>","<p class=""date"">10.31</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.01</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.02</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.03</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.04</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.05</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.08</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.08</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.09</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.09</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.09</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.09</p>"
"<p class=""setu"">8</p>","<p class=""date"">11.09</p>"
